citizen_id,scheme_id,age,gender,is_student,first_higher_education_course,school_background,marital_status,is_orphan,is_destitute,occupation_category,wet_land_acres,dry_land_acres,eligible,eligibility_reason
C000681,TN-REV-002,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000682,TN-SW-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000682,TN-SW-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000682,TN-SW-004,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000682,TN-SW-006,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000682,TN-REV-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000682,TN-REV-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000683,TN-SW-001,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000683,TN-SW-002,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000683,TN-SW-004,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000683,TN-SW-006,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000683,TN-REV-001,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000683,TN-REV-002,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000684,TN-SW-001,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000684,TN-SW-002,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000684,TN-SW-004,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000684,TN-SW-006,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000684,TN-REV-001,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000684,TN-REV-002,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000685,TN-SW-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000685,TN-SW-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000685,TN-SW-004,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000685,TN-SW-006,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000685,TN-REV-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000685,TN-REV-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above.
C000686,TN-SW-001,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000686,TN-SW-002,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000686,TN-SW-004,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000686,TN-SW-006,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000686,TN-REV-001,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000686,TN-REV-002,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be never married; age must be 50 or above; must be destitute.
C000687,TN-SW-001,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000687,TN-SW-002,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000687,TN-SW-004,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000687,TN-SW-006,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000687,TN-REV-001,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000687,TN-REV-002,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be never married; age must be 50 or above.
C000688,TN-SW-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000688,TN-SW-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000688,TN-SW-004,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000688,TN-SW-006,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000688,TN-REV-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000688,TN-REV-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above.
C000689,TN-SW-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000689,TN-SW-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000689,TN-SW-004,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000689,TN-SW-006,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000689,TN-REV-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000689,TN-REV-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000690,TN-SW-001,18,male,true,true,government_6_to_12,widow,false,true,other,0.0,0.0,0,Not eligible: gender must be female.
C000690,TN-SW-002,18,male,true,true,government_6_to_12,widow,false,true,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000690,TN-SW-004,18,male,true,true,government_6_to_12,widow,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000690,TN-SW-006,18,male,true,true,government_6_to_12,widow,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000690,TN-REV-001,18,male,true,true,government_6_to_12,widow,false,true,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000690,TN-REV-002,18,male,true,true,government_6_to_12,widow,false,true,other,0.0,0.0,0,Not eligible: gender must be female; must be never married; age must be 50 or above.
C000691,TN-SW-001,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000691,TN-SW-002,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000691,TN-SW-004,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000691,TN-SW-006,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000691,TN-REV-001,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000691,TN-REV-002,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000692,TN-SW-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000692,TN-SW-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000692,TN-SW-004,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000692,TN-SW-006,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000692,TN-REV-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000692,TN-REV-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000693,TN-SW-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000693,TN-SW-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000693,TN-SW-004,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000693,TN-SW-006,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000693,TN-REV-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000693,TN-REV-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000694,TN-SW-001,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000694,TN-SW-002,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000694,TN-SW-004,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000694,TN-SW-006,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000694,TN-REV-001,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000694,TN-REV-002,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000695,TN-SW-001,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000695,TN-SW-002,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000695,TN-SW-004,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000695,TN-SW-006,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000695,TN-REV-001,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000695,TN-REV-002,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000696,TN-SW-001,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000696,TN-SW-002,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000696,TN-SW-004,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000696,TN-SW-006,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000696,TN-REV-001,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000696,TN-REV-002,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000697,TN-SW-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000697,TN-SW-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000697,TN-SW-004,22,male,true,true,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000697,TN-SW-006,22,male,true,true,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000697,TN-REV-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000697,TN-REV-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be never married; age must be 50 or above; must be destitute.
C000698,TN-SW-001,23,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000698,TN-SW-002,23,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000698,TN-SW-004,23,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000698,TN-SW-006,23,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000698,TN-REV-001,23,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000698,TN-REV-002,23,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be never married; age must be 50 or above; must be destitute.
C000699,TN-SW-001,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000699,TN-SW-002,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000699,TN-SW-004,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000699,TN-SW-006,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000699,TN-REV-001,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000699,TN-REV-002,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be never married; age must be 50 or above; must be destitute.
C000700,TN-SW-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000700,TN-SW-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000700,TN-SW-004,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000700,TN-SW-006,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000700,TN-REV-001,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000700,TN-REV-002,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000701,TN-SW-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000701,TN-SW-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000701,TN-SW-004,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000701,TN-SW-006,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000701,TN-REV-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000701,TN-REV-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000702,TN-SW-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000702,TN-SW-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000702,TN-SW-004,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000702,TN-SW-006,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000702,TN-REV-001,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000702,TN-REV-002,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000703,TN-SW-001,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000703,TN-SW-002,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000703,TN-SW-004,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000703,TN-SW-006,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000703,TN-REV-001,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000703,TN-REV-002,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000704,TN-SW-001,21,male,true,true,government_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000704,TN-SW-002,21,male,true,true,government_6_to_12,never_married,true,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000704,TN-SW-004,21,male,true,true,government_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000704,TN-SW-006,21,male,true,true,government_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000704,TN-REV-001,21,male,true,true,government_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000704,TN-REV-002,21,male,true,true,government_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000705,TN-SW-001,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000705,TN-SW-002,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000705,TN-SW-004,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000705,TN-SW-006,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000705,TN-REV-001,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000705,TN-REV-002,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000706,TN-SW-001,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000706,TN-SW-002,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000706,TN-SW-004,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000706,TN-SW-006,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000706,TN-REV-001,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000706,TN-REV-002,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000707,TN-SW-001,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000707,TN-SW-002,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000707,TN-SW-004,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000707,TN-SW-006,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000707,TN-REV-001,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000707,TN-REV-002,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000708,TN-SW-001,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; required school background condition is not satisfied.
C000708,TN-SW-002,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000708,TN-SW-004,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000708,TN-SW-006,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000708,TN-REV-001,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000708,TN-REV-002,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000709,TN-SW-001,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000709,TN-SW-002,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000709,TN-SW-004,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000709,TN-SW-006,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000709,TN-REV-001,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000709,TN-REV-002,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
C000710,TN-SW-001,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female.
C000710,TN-SW-002,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,1,Eligible: male; student; first higher education course; government or government-aided Tamil-medium school background.
C000710,TN-SW-004,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be a widow remarrying.
C000710,TN-SW-006,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; must be an orphan.
C000710,TN-REV-001,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: occupation is not an official main-member group.
C000710,TN-REV-002,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0,0,Not eligible: gender must be female; age must be 50 or above; must be destitute.
