citizen_id,age,gender,is_student,first_higher_education_course,school_background,marital_status,is_orphan,is_destitute,occupation_category,wet_land_acres,dry_land_acres
C000667,22,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000668,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000669,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000670,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000671,21,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000672,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000673,21,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000674,22,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000675,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000676,20,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000677,24,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000678,20,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000679,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000680,20,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000681,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000682,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000683,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000684,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000685,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000686,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C000687,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0
C000688,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000689,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000690,18,male,true,true,government_6_to_12,widow,false,true,other,0.0,0.0
C000691,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000692,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000693,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000694,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000695,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000696,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000697,22,male,true,true,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000698,23,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0
C000699,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0
C000700,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000701,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000702,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000703,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000704,21,male,true,true,government_6_to_12,never_married,true,false,other,0.0,0.0
C000705,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0
C000706,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000707,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000708,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000709,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000710,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000711,22,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000712,21,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000713,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000714,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000715,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000716,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000717,18,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000718,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000719,22,male,true,true,government_6_to_12,married,false,true,other,0.0,0.0
C000720,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000721,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0
C000722,21,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000723,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000724,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000725,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0
C000726,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000727,23,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000728,21,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C000729,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000730,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0
C000731,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000732,23,male,true,true,government_or_aided_tamil_medium_6_to_12,widow,false,false,other,0.0,0.0
C000733,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000734,20,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000735,20,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000736,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000737,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000738,20,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000739,22,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000740,20,male,true,true,government_6_to_12,married,false,true,other,0.0,0.0
C000741,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000742,18,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C000743,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000744,22,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000745,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000746,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000747,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000748,19,male,true,true,government_6_to_12,married,false,true,other,0.0,0.0
C000749,19,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C000750,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000751,19,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C000752,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000753,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0
C000754,19,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000755,24,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000756,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000757,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000758,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000759,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000760,22,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0
C000761,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000762,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000763,21,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000764,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000765,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000766,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000767,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000768,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000769,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000770,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000771,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000772,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000773,21,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000774,20,male,true,true,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C000775,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000776,21,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000777,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000778,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000779,20,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0
C000780,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000781,23,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000782,21,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000783,24,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000784,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000785,19,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000786,24,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000787,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000788,20,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000789,23,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000790,19,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000791,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000792,24,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0
C000793,21,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000794,18,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000795,22,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000796,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000797,23,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C000798,22,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C000799,18,male,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C000800,23,male,true,true,government_6_to_12,never_married,false,true,other,0.0,0.0
C000801,19,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000802,35,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000803,29,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000804,47,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000805,51,female,false,false,government_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000806,54,female,false,false,other,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000807,37,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000808,22,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000809,53,female,false,false,government_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000810,33,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000811,32,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000812,23,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000813,25,female,false,false,government_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000814,26,female,false,false,government_6_to_12,widow_remarrying,true,false,other,0.0,0.0
C000815,53,female,false,false,government_6_to_12,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C000816,35,female,false,false,government_6_to_12,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C000817,31,female,false,false,government_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000818,35,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000819,55,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000820,28,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000821,40,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000822,45,female,false,false,government_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000823,19,female,false,false,government_6_to_12,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000824,53,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000825,27,female,false,false,other,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000826,27,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,true,false,other,0.0,0.0
C000827,36,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000828,54,female,false,false,other,widow_remarrying,false,true,agricultural_labourer,0.0,0.0
C000829,33,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000830,33,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000831,34,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000832,33,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000833,55,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000834,23,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000835,44,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000836,37,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000837,51,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000838,21,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000839,44,female,false,false,other,widow_remarrying,true,false,plantation_labourer,0.0,0.0
C000840,46,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000841,50,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000842,31,female,false,false,other,widow_remarrying,true,false,other,0.0,0.0
C000843,24,female,false,false,other,widow_remarrying,false,true,other,0.0,0.0
C000844,26,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000845,18,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000846,29,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000847,52,female,false,false,other,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000848,51,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,true,false,agricultural_labourer,0.0,0.0
C000849,20,female,false,false,government_6_to_12,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C000850,25,female,false,false,government_6_to_12,widow_remarrying,false,true,agricultural_labourer,0.0,0.0
C000851,47,female,false,false,government_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000852,48,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000853,33,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000854,43,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000855,26,female,false,false,other,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000856,45,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000857,33,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000858,21,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000859,19,female,false,false,other,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000860,21,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000861,41,female,false,false,other,widow_remarrying,false,true,small_marginal_farmer,0.0,0.0
C000862,35,female,false,false,other,widow_remarrying,false,true,other,0.0,0.0
C000863,18,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000864,54,female,false,false,government_6_to_12,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C000865,39,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000866,33,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000867,48,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000868,23,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000869,52,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,agricultural_labourer,0.0,0.0
C000870,31,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000871,33,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000872,20,female,false,false,government_6_to_12,widow_remarrying,false,true,small_marginal_farmer,0.0,0.0
C000873,48,female,false,false,other,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000874,30,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000875,19,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,agricultural_labourer,0.0,0.0
C000876,25,female,false,false,government_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000877,40,female,false,false,government_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000878,32,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000879,45,female,false,false,government_6_to_12,widow_remarrying,false,true,small_marginal_farmer,0.0,0.0
C000880,34,female,false,false,government_6_to_12,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C000881,52,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000882,25,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000883,35,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000884,47,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000885,19,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000886,33,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000887,37,female,false,false,government_6_to_12,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C000888,20,female,false,false,government_6_to_12,widow_remarrying,false,true,plantation_labourer,0.0,0.0
C000889,21,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000890,31,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000891,41,female,false,false,other,widow_remarrying,false,true,small_marginal_farmer,0.0,0.0
C000892,31,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,small_marginal_farmer,0.0,0.0
C000893,18,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000894,55,female,false,false,government_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000895,26,female,false,false,government_6_to_12,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C000896,24,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000897,46,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000898,33,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000899,44,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000900,39,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000901,18,female,false,false,other,widow_remarrying,false,true,other,0.0,0.0
C000902,44,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000903,44,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000904,54,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000905,32,female,false,false,government_6_to_12,widow_remarrying,true,true,other,0.0,0.0
C000906,19,female,false,false,other,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000907,36,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000908,25,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000909,30,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000910,35,female,false,false,government_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000911,45,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000912,27,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000913,36,female,false,false,government_6_to_12,widow_remarrying,true,false,plantation_labourer,0.0,0.0
C000914,36,female,false,false,other,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000915,41,female,false,false,other,widow_remarrying,false,true,other,0.0,0.0
C000916,36,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000917,38,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000918,43,female,false,false,other,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000919,41,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000920,53,female,false,false,other,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000921,42,female,false,false,other,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000922,44,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000923,35,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000924,29,female,false,false,government_6_to_12,widow_remarrying,false,true,plantation_labourer,0.0,0.0
C000925,44,female,false,false,other,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000926,40,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000927,29,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000928,53,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000929,37,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000930,45,female,false,false,other,widow_remarrying,false,true,agricultural_labourer,0.0,0.0
C000931,32,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000932,28,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000933,21,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000934,47,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000935,55,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000936,49,female,false,false,other,widow_remarrying,false,true,agricultural_labourer,0.0,0.0
C000937,44,female,false,false,other,widow_remarrying,false,true,other,0.0,0.0
C000938,19,female,false,false,government_6_to_12,widow_remarrying,true,false,small_marginal_farmer,0.0,0.0
C000939,19,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000940,31,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,true,false,plantation_labourer,0.0,0.0
C000941,24,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000942,35,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000943,24,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000944,24,female,false,false,government_6_to_12,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000945,25,female,false,false,other,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000946,36,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000947,37,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000948,26,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000949,26,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000950,43,female,false,false,other,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C000951,20,female,false,false,other,widow_remarrying,false,true,agricultural_labourer,0.0,0.0
C000952,29,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000953,22,female,false,false,government_6_to_12,widow_remarrying,false,true,small_marginal_farmer,0.0,0.0
C000954,44,female,false,false,government_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000955,26,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000956,41,female,false,false,government_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000957,19,female,false,false,other,widow_remarrying,false,true,other,0.0,0.0
C000958,44,female,false,false,government_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000959,22,female,false,false,other,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000960,26,female,false,false,other,widow_remarrying,true,false,other,0.0,0.0
C000961,20,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C000962,35,female,false,false,government_6_to_12,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000963,39,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C000964,37,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C000965,25,female,false,false,government_6_to_12,widow_remarrying,true,false,other,0.0,0.0
C000966,44,female,false,false,government_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000967,21,female,false,false,other,widow_remarrying,false,true,other,0.0,0.0
C000968,42,female,false,false,other,widow_remarrying,false,true,small_marginal_farmer,0.0,0.0
C000969,29,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,inland_fishing,0.0,0.0
C000970,53,female,false,false,other,widow_remarrying,false,false,agricultural_labourer,0.0,0.0
C000971,24,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,small_marginal_farmer,0.0,0.0
C000972,22,female,false,false,other,widow_remarrying,false,true,agricultural_labourer,0.0,0.0
